SceneName,ElapsedTime,LeftPosX,LeftPosY,LeftPosZ,LeftRotX,LeftRotY,LeftRotZ,LeftRotW,LeftDirX,LeftDirY,LeftDirZ,RightPosX,RightPosY,RightPosZ,RightRotX,RightRotY,RightRotZ,RightRotW,RightDirX,RightDirY,RightDirZ,CenterPosX,CenterPosY,CenterPosZ,CenterRotX,CenterRotY,CenterRotZ,CenterRotW,CenterDirX,CenterDirY,CenterDirZ
saccade,6.4899,0.03886827,0.04001963,-0.05588724,-0.104082,-0.0430203,-0.0103243,-0.9935842,0.08763772,-0.2059401,0.9746324,0.1061487,0.03892505,-0.05153591,-0.07038117,0.03670345,-0.007030935,-0.9968199,-0.07218376,-0.1408308,0.9873987,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,6.5007,0.038879,0.04005384,-0.05592018,-0.1040563,-0.04302083,-0.01032313,-0.9935869,0.08763824,-0.2058898,0.974643,0.1061594,0.0389595,-0.05156883,-0.07060697,0.03667063,-0.007040946,-0.9968051,-0.07211265,-0.1412792,0.9873399,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,6.5117,0.03887485,0.04006612,-0.05590052,-0.1038214,-0.04355611,-0.01023183,-0.9935891,0.08867832,-0.2054203,0.9746479,0.1061562,0.03896153,-0.05156605,-0.07052059,0.03654937,-0.006954072,-0.9968163,-0.07188521,-0.1411005,0.987382,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,6.5227,0.03886339,0.04005563,-0.0559008,-0.1037212,-0.04355159,-0.01020994,-0.9936001,0.08866371,-0.2052255,0.9746903,0.1061447,0.03894949,-0.0515656,-0.07041863,0.03655364,-0.006940136,-0.9968234,-0.07189762,-0.1408973,0.9874101,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,6.5341,0.03886851,0.04005432,-0.05595357,-0.1036226,-0.04358448,-0.01029903,-0.9936079,0.0887462,-0.2050228,0.9747255,0.1061502,0.03896189,-0.05162114,-0.07074308,0.03650321,-0.007051998,-0.9968015,-0.07177516,-0.1415485,0.9873258,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,6.5450,0.03885712,0.04001546,-0.05597289,-0.1031569,-0.04389617,-0.01040285,-0.9936416,0.08938038,-0.2040887,0.9748635,0.1061382,0.03893673,-0.05162754,-0.07070521,0.03659093,-0.007159221,-0.9968002,-0.0719353,-0.1414818,0.9873238,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,6.5565,0.03883995,0.03996444,-0.05598211,-0.1032685,-0.04381506,-0.01054283,-0.9936321,0.08924958,-0.204298,0.9748317,0.1061205,0.03890169,-0.05162444,-0.07154796,0.03668998,-0.007310161,-0.9967353,-0.07209434,-0.1431652,0.9870695,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,6.5672,0.03882202,0.03991687,-0.0559791,-0.1033254,-0.0437757,-0.01056757,-0.9936277,0.08917729,-0.2044087,0.9748151,0.1061022,0.03885603,-0.05161606,-0.07160655,0.03672985,-0.007328956,-0.9967296,-0.07216986,-0.1432831,0.9870468,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,6.5836,0.0388595,0.03993309,-0.05599244,-0.1040501,-0.04368719,-0.01061902,-0.9935554,0.0890211,-0.2058312,0.97453,0.1061398,0.03887606,-0.05162923,-0.07163557,0.03672954,-0.007357915,-0.9967272,-0.07216449,-0.1433428,0.9870386,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,6.5943,0.03884199,0.03992271,-0.0559749,-0.1040931,-0.04365949,-0.01065657,-0.9935517,0.08897448,-0.2059132,0.974517,0.106122,0.03886974,-0.05160764,-0.0721961,0.03668037,-0.007409957,-0.9966882,-0.07204785,-0.1444576,0.9868845,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,6.6048,0.03883029,0.0399214,-0.05596089,-0.1043467,-0.04348753,-0.01063781,-0.9935328,0.08863261,-0.2064186,0.9744412,0.10611,0.0388639,-0.05158992,-0.07228312,0.03671189,-0.007381516,-0.996681,-0.07211297,-0.1446284,0.9868548,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,6.6159,0.03884424,0.03996801,-0.05596057,-0.1043471,-0.04345592,-0.01057937,-0.9935348,0.08855779,-0.2064255,0.9744465,0.1061236,0.03890228,-0.05158617,-0.07227867,0.0367416,-0.00732223,-0.9966807,-0.0721808,-0.1446156,0.9868517,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,6.6274,0.03883087,0.03995943,-0.05595512,-0.1043574,-0.04339428,-0.01058972,-0.9935363,0.08843781,-0.2064467,0.9744529,0.1061097,0.03889406,-0.05157237,-0.07244372,0.03673845,-0.007336569,-0.9966687,-0.07216915,-0.1449438,0.9868044,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,6.6383,0.0388289,0.03993833,-0.05595122,-0.104397,-0.04336267,-0.01065026,-0.9935328,0.08838819,-0.2065201,0.9744419,0.1061075,0.03887999,-0.05156357,-0.07248799,0.03677179,-0.007392684,-0.9966638,-0.07222646,-0.145036,0.9867867,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,6.6496,0.03881481,0.03990972,-0.05594055,-0.1048465,-0.043327,-0.01074151,-0.9934861,0.08834197,-0.2073962,0.97426,0.1060932,0.03886187,-0.05154619,-0.07240922,0.03681431,-0.007471529,-0.9966674,-0.07230123,-0.1448859,0.9868032,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,6.6607,0.03881334,0.03994834,-0.05598515,-0.1048506,-0.04331272,-0.01068902,-0.9934868,0.08830274,-0.2074094,0.9742607,0.1060915,0.03889322,-0.05158962,-0.07240911,0.03682686,-0.007418431,-0.9966673,-0.07233394,-0.144882,0.9868014,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,6.6718,0.03881192,0.03994501,-0.055968,-0.1047848,-0.04328126,-0.01063547,-0.9934958,0.08822836,-0.2072859,0.9742938,0.1060898,0.03888321,-0.05156874,-0.07220364,0.03685179,-0.007364995,-0.9966817,-0.07239545,-0.1444709,0.9868572,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
