SceneName,ElapsedTime,LeftPosX,LeftPosY,LeftPosZ,LeftRotX,LeftRotY,LeftRotZ,LeftRotW,LeftDirX,LeftDirY,LeftDirZ,RightPosX,RightPosY,RightPosZ,RightRotX,RightRotY,RightRotZ,RightRotW,RightDirX,RightDirY,RightDirZ,CenterPosX,CenterPosY,CenterPosZ,CenterRotX,CenterRotY,CenterRotZ,CenterRotW,CenterDirX,CenterDirY,CenterDirZ
saccade,0.6058,0.01757929,0.03938651,-0.03673934,-0.105895,0.111213,-0.01311361,-0.9880517,-0.216991,-0.2121762,0.9528359,0.08675703,0.04138708,-0.03618058,-0.002687899,0.1509636,-0.01157978,-0.9884679,-0.2983832,-0.008810056,0.9544055,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,0.6169,0.01757829,0.03938949,-0.03674274,-0.1059104,0.1112407,-0.01314878,-0.9880464,-0.2170367,-0.2122142,0.952817,0.08675586,0.04139483,-0.03617958,-0.002052188,0.1514888,-0.01159314,-0.9883888,-0.2994121,-0.00756918,0.9540939,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,0.6281,0.01758568,0.03938687,-0.03674793,-0.1062308,0.1122495,-0.01316547,-0.9878977,-0.2189848,-0.2128461,0.9522301,0.08676302,0.04139793,-0.03617792,-0.002063956,0.1515376,-0.01163397,-0.9883809,-0.2995057,-0.007605918,0.9540642,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,0.6393,0.01756904,0.03939831,-0.03675525,-0.1062008,0.1122795,-0.01317839,-0.9878973,-0.2190421,-0.2127904,0.9522294,0.08674632,0.04141033,-0.03618101,-0.002034238,0.1515683,-0.01164482,-0.9883761,-0.2995656,-0.007551156,0.9540458,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,0.6500,0.01755438,0.03941631,-0.03676309,-0.1061857,0.1122711,-0.01318985,-0.9878997,-0.219024,-0.2127634,0.9522396,0.08673162,0.04142988,-0.0361899,-0.00157962,0.1522463,-0.01163424,-0.9882728,-0.3008851,-0.006664732,0.9536371,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,0.6612,0.01754776,0.03942776,-0.03677746,-0.1054867,0.1126475,-0.01313908,-0.9879324,-0.2198043,-0.2113875,0.9523662,0.08672523,0.04143548,-0.03621114,-0.00148293,0.1521989,-0.01160626,-0.9882807,-0.3007961,-0.006464022,0.9536666,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,0.6725,0.01755803,0.03944826,-0.03677925,-0.1054896,0.112717,-0.01319342,-0.9879234,-0.219928,-0.2114055,0.9523337,0.08673523,0.04146242,-0.03620252,-0.001487812,0.1522733,-0.01165283,-0.9882686,-0.3009391,-0.006489545,0.9536213,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,0.6834,0.0175085,0.03946531,-0.03677996,-0.1053924,0.1127224,-0.01325191,-0.9879324,-0.2199309,-0.2112286,0.9523723,0.08668549,0.04148602,-0.03620202,-0.0007319563,0.1528946,-0.01169239,-0.9881731,-0.3021556,-0.005022007,0.9532454,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,0.6951,0.01749817,0.03947985,-0.03679197,-0.1057969,0.1138696,-0.01326231,-0.9877575,-0.2221449,-0.2120237,0.9516814,0.08667497,0.04150689,-0.03621206,-0.0007529873,0.1529083,-0.01173532,-0.9881704,-0.3021813,-0.005077016,0.9532369,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,0.7055,0.01749903,0.03949034,-0.03680114,-0.1057896,0.113916,-0.01325652,-0.987753,-0.222237,-0.2120083,0.9516634,0.08667582,0.04151571,-0.03621491,-0.0007453281,0.1529536,-0.01172492,-0.9881636,-0.3022689,-0.005059751,0.9532093,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
